RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-08-01 00:01:05,1,Bx32,VA HOSPITAL/VA HOSPITAL,40.867352,-73.905624,MOTT HAVEN 136 ST,40.809654,-73.92836,NYCT_291,40.826424,-73.917989,MORRIS AV/E 161 ST,approaching,142,2017-08-01 00:01:48,23:58:00
2017-08-01 00:01:00,1,Bx9,BROADWAY/W 262 ST,40.910107,-73.896729,WEST FARMS,40.840641,-73.879807,NYCT_5800,40.885005,-73.900692,BROADWAY/W 236 ST,< 1 stop away,172,2017-08-01 00:01:48,23:59:01
2017-08-01 00:01:05,1,Bx1,RIVERDALE AV/W 231 ST,40.881187,-73.90934,MOTT HAVEN 136 ST via CONCOURSE,40.809654,-73.92836,NYCT_5629,40.831174,-73.920524,GRAND CONCOURSE/E 165 ST,at stop,2,2017-08-01 00:01:27,24:00:00
2017-08-01 00:00:52,0,Q28,39 AV/138 ST,40.760971,-73.827057,BAY TERRACE  BELL BL,40.782295,-73.777031,NYCT_7430,40.782288,-73.77688,23 AV /BELL BL,at stop,10,2017-08-01 00:01:27,23:44:00
2017-08-01 00:00:56,0,Bx39,SOUNDVIEW AV/STEPHENS AV,40.807869,-73.852715,WAKEFIELD 241 ST via WHITE PLS RD,40.903309,-73.849922,NYCT_4723,40.860054,-73.867325,WARING AV/WHITE PLAINS RD,< 1 stop away,191,2017-08-01 00:01:40,23:59:58
2017-08-01 00:00:54,1,Q55,MYRTLE AV/HILLSIDE AV,40.700157,-73.832535,RIDGEWOOD PALMETTO ST via MYRTLE,40.7001,-73.910355,NYCT_6574,40.700508,-73.899382,MYRTLE AV/FOREST AV,approaching,105,2017-08-01 00:01:27,24:02:34
2017-08-01 00:01:22,0,Bx34,VALENTINE AV/E FORDHAM RD,40.862431,-73.895859,WOODLAWN KATONAH AV,40.902779,-73.868317,NYCT_4093,40.879972,-73.878859,BAINBRIDGE AV/E 212 ST,< 1 stop away,436,2017-08-01 00:03:00,24:00:46
2017-08-01 00:01:24,0,B8,4 AV/95 ST,40.616104,-74.031143,BROWNSVILLE ROCKAWAY AV,40.656048,-73.907379,NYCT_243,40.633557,-73.964165,FOSTER AV/E 16 ST,< 1 stop away,186,2017-08-01 00:02:12,24:01:53
2017-08-01 00:01:20,1,M86-SBS,E 92 ST/YORK AV,40.779755,-73.944534,SELECT BUS WESTSIDE WEST END AV CROSSTWN,40.788155,-73.976067,NYCT_5841,40.786363,-73.971881,W 86 ST/COLUMBUS AV,approaching,61,2017-08-01 00:01:42,24:00:57
2017-08-01 00:01:20,1,M86-SBS,E 92 ST/YORK AV,40.779755,-73.944534,SELECT BUS WESTSIDE WEST END AV CROSSTWN,40.788155,-73.976067,NYCT_5841,40.786363,-73.971881,W 86 ST/COLUMBUS AV,approaching,61,2017-08-01 00:01:42,24:01:41
2017-08-01 00:01:20,1,M86-SBS,E 92 ST/YORK AV,40.779755,-73.944534,SELECT BUS WESTSIDE WEST END AV CROSSTWN,40.788155,-73.976067,NYCT_5841,40.786363,-73.971881,W 86 ST/COLUMBUS AV,approaching,61,2017-08-01 00:01:42,24:00:54
2017-08-01 00:01:16,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_7434,40.76075,-73.830712,MAIN ST/NORTHERN BL,< 1 stop away,231,2017-08-01 00:02:51,24:04:44
2017-08-01 00:01:00,1,B16,LINCOLN RD/FLATBUSH AV,40.660843,-73.961464,BAY RIDGE SHORE RD,40.611717,-74.035072,NYCT_781,40.63022,-74.009843,FT HAMILTON PY/66 ST,approaching,56,2017-08-01 00:01:27,24:02:00
2017-08-01 00:01:14,1,B7,SARATOGA AV/HALSEY ST,40.685581,-73.917793,FLATBUSH AV,40.622421,-73.937233,NYCT_7279,40.680569,-73.916726,SARATOGA AV/FULTON ST,< 1 stop away,211,2017-08-01 00:02:02,24:01:33
2017-08-01 00:01:16,0,Bx17,E 135 ST/ST ANN'S AV,40.804901,-73.918678,FORDHAM PLZ,40.860062,-73.890976,NYCT_7808,40.858288,-73.88465,E FORDHAM RD/HOFFMAN ST,approaching,114,2017-08-01 00:01:42,24:01:15
2017-08-01 00:01:21,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_5146,40.610489,-73.923458,KINGS PLAZA,< 1 stop away,489,2017-08-01 00:01:29,23:15:00
2017-08-01 00:01:07,0,B36,SURF AV/W 37 ST,40.57378,-74.00251,SHEEPSHEAD BAY AVENUE U,40.600021,-73.941872,NYCT_7148,40.581108,-74.001265,W 33 ST/BAY VIEW AV,approaching,88,2017-08-01 00:01:27,23:57:07
2017-08-01 00:01:12,1,S40,ST GEORGE FERRY/S40 & S90,40.643402,-74.074066,GOETHALS RD via RICH TR,40.627537,-74.18042,NYCT_8236,40.642842,-74.075295,RICHMOND TER/ST GEORGE FERRY,at stop,17,NA,24:00:24
2017-08-01 00:00:56,1,Bx39,E 241 ST/CRANFORD AV,40.903339,-73.850052,CLASON PT,40.807545,-73.852341,NYCT_4730,40.872032,-73.867135,WHITE PLAINS RD/BURKE AV,approaching,49,2017-08-01 00:01:27,23:41:06
2017-08-01 00:00:56,1,Bx39,E 241 ST/CRANFORD AV,40.903339,-73.850052,CLASON PT,40.807545,-73.852341,NYCT_4730,40.872032,-73.867135,WHITE PLAINS RD/BURKE AV,approaching,49,2017-08-01 00:01:27,23:40:06
2017-08-01 00:00:56,1,Bx41,WHITE PLAINS RD/E GUN HILL RD,40.877853,-73.866669,THE HUB 150 ST via WEBSTER,40.816887,-73.917488,NYCT_1223,40.869339,-73.880105,WEBSTER AV/E MOSHOLU PY N,at stop,0,NA,23:59:49
2017-08-01 00:01:05,1,M4,FT WASHINGTON AV/CABRINI BL,40.859211,-73.93428,BWAY - 135 ST,40.819973,-73.955399,NYCT_6372,40.859188,-73.934204,FT WASHINGTON AV/CABRINI BL,at stop,0,NA,24:05:00
2017-08-01 00:01:24,0,B35,39 ST/1 AV,40.656456,-74.012245,BROWNSVILLE M GASTON BL via CHURCH,40.656345,-73.907188,NYCT_427,40.656743,-73.904136,HEGEMAN AV/MOTHER GASTON BL,approaching,39,2017-08-01 00:01:34,23:49:41
2017-08-01 00:01:15,0,Q84,ARCHER AV/153 ST,40.702095,-73.801735,LAURELTON 238 ST via 120 AV,40.679817,-73.729927,NYCT_8061,40.688676,-73.73763,120 AV/226 ST,approaching,51,2017-08-01 00:01:27,23:59:00
2017-08-01 00:01:19,0,B47,AV U/E 54 ST,40.611008,-73.92041,BED-STUY WOODHULL HOSP via RALPH AV,40.699776,-73.941505,NYCT_4016,40.654108,-73.921428,REMSEN AV/LINDEN BL,at stop,3,2017-08-01 00:01:27,23:56:34
2017-08-01 00:01:12,1,Q27,138 ST/37 AV,40.761806,-73.829559,CAMBRIA HTS 120 AV,40.692406,-73.745216,NYCT_6867,40.76165,-73.830689,MAIN ST/39 AV,< 1 stop away,226,2017-08-01 00:01:57,24:04:00
2017-08-01 00:01:05,0,Bx36,W 179 ST/BROADWAY,40.849113,-73.937752,SOUNDVIEW PUGSLEY AV,40.820507,-73.851631,NYCT_7706,40.849021,-73.905455,E TREMONT AV/MONROE AV,at stop,3,2017-08-01 00:01:27,23:51:32
2017-08-01 00:01:12,0,B16,SHORE RD/4 AV,40.611763,-74.035118,LEFRTS GDNS PROSPCT PK STA,40.660858,-73.96138,NYCT_331,40.660771,-73.96286,OCEAN AV/LINCOLN RD,at stop,10,2017-08-01 00:01:27,23:49:05
2017-08-01 00:01:17,0,Q58,PALMETTO ST/MYRTLE AV,40.700176,-73.910255,FLUSHING MAIN ST,40.757343,-73.829361,NYCT_3969,40.701532,-73.908999,CYPRESS AV/PALMETTO ST,approaching,54,2017-08-01 00:01:27,24:03:01
2017-08-01 00:01:01,1,Bx36,RANDALL AV/OLMSTEAD AV,40.818676,-73.851555,WASHINGTON HTS GW BRIDGE,40.849033,-73.937309,NYCT_714,40.834829,-73.867594,E 174 ST/ST LAWRENCE AV,at stop,25,2017-08-01 00:01:27,23:58:12
2017-08-01 00:00:58,1,B4,KNAPP ST/HARKNESS AV,40.586441,-73.931587,BAY RIDGE NARROWS AV,40.631718,-74.036407,NYCT_7682,40.588151,-73.952664,E 16 ST/SHEEPSHEAD BAY RD,approaching,148,2017-08-01 00:01:34,23:56:00
2017-08-01 00:01:19,1,M66,E 67 ST/YORK AV,40.763908,-73.956299,LINCOLN CTR WEST END AV XTOWN,40.775906,-73.986809,NYCT_5219,40.773597,-73.981565,W 66 ST/BROADWAY,approaching,114,2017-08-01 00:02:30,24:00:37
2017-08-01 00:01:09,1,Q88,AMBOY LA/SPRINGFIELD BL,40.717834,-73.735626,WOODHVN BL STA QNS CTR MALL via H.HRDNG,40.734978,-73.869591,NYCT_6858,40.742224,-73.824327,HORACE HARDING EXP/MAIN ST,< 1 stop away,154,2017-08-01 00:01:44,23:57:00
2017-08-01 00:01:11,0,B49,ORIENTAL BL/MACKENZIE ST,40.57814,-73.939796,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680645,-73.955711,NYCT_4594,40.680692,-73.955581,FRANKLIN AV/LEFFERTS PL,at stop,3,2017-08-01 00:01:27,23:50:00
2017-08-01 00:01:12,1,S44,ST GEORGE FERRY/S44 & S94,40.643654,-74.073471,S I MALL YUKON AV,40.575935,-74.167686,NYCT_8273,40.643257,-74.074285,RICHMOND TER/ST GEORGE FERRY,approaching,118,2017-08-01 00:01:27,24:00:32
2017-08-01 00:01:11,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989365,LI CITY QUEENS PLAZA,40.749702,-73.938965,NYCT_3996,40.695994,-73.985862,GOLD ST/TILLARY ST,< 1 stop away,281,2017-08-01 00:02:09,23:55:22
2017-08-01 00:01:24,0,B8,4 AV/95 ST,40.616104,-74.031143,BROWNSVILLE ROCKAWAY AV,40.656048,-73.907379,NYCT_414,40.646466,-73.924625,KINGS HY/BEVERLY RD,at stop,5,2017-08-01 00:01:27,23:59:34
2017-08-01 00:01:14,0,Bx1,LINCOLN AV/E 137 ST,40.809616,-73.928276,RIVERDALE 231 ST via CONCOURSE,40.881062,-73.908691,NYCT_1209,40.835763,-73.916249,GRAND CONCOURSE/E 169 ST,approaching,116,2017-08-01 00:01:49,24:02:07
2017-08-01 00:01:13,0,B13,GATEWAY CTR TERM/GATEWAY DR,40.652649,-73.877029,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,40.704384,-73.919464,NYCT_7253,40.704569,-73.918965,WYCKOFF AV/DE KALB AV,< 1 stop away,413,2017-08-01 00:02:34,23:59:00
2017-08-01 00:01:25,1,Q1,BRADDOCK AV/CROSS ISLAND PY,40.725647,-73.725151,JAMAICA 165 ST TERM,40.707615,-73.79554,NYCT_6485,40.725599,-73.724966,AMBOY LA/SPRINGFIELD BL,0.9 miles away,1449,2017-08-01 00:04:19,24:00:00
2017-08-01 00:00:51,0,Q54,WASHINGTON PLZ / WASHINGTON PLZ,40.709469,-73.959503,JAMAICA 170 ST,40.707561,-73.789856,NYCT_4446,40.702523,-73.813502,JAMAICA AV/139 ST,approaching,83,2017-08-01 00:01:27,24:00:57
2017-08-01 00:01:14,0,Bx15,ST CLAIRE PL/W 125 ST,40.817066,-73.959778,FORDHAM PLZ via 3 AV,40.860989,-73.890266,NYCT_5880,40.803032,-73.934232,E 125 ST/2 AV,approaching,46,2017-08-01 00:01:27,23:30:00
2017-08-01 00:01:17,0,Q85,TEARDROP/LAYOVER,40.701748,-73.802399,GREEN ACRES,40.661846,-73.723145,NYCT_8448,40.661274,-73.721337,WEST CIRCLE DR /PARKING STRUCTURE (ARRIVE),< 1 stop away,165,2017-08-01 00:03:50,23:59:00
2017-08-01 00:01:06,0,Q3,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,JAMAICA 179 ST STA 165 ST TERM,40.707615,-73.79554,NYCT_8453,40.705718,-73.767101,FARMERS BL/105 AV,at stop,8,2017-08-01 00:01:27,23:57:19
2017-08-01 00:01:16,1,Q3,165 ST/TERMINAL,40.707558,-73.795502,JFK AIRPORT via FARMERS BL,40.647137,-73.779427,NYCT_8456,40.647079,-73.779486,JFK AIRPORT/TERMINAL 5 AirTrain STATION,at stop,0,NA,NA
2017-08-01 00:00:56,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2663,40.74928,-73.983947,5 AV/W 28 ST,< 1 stop away,625,2017-08-01 00:03:49,24:01:19
2017-08-01 00:00:57,1,B82,SEAVIEW AV/PENNSYLVANIA AV,40.642979,-73.878334,CNY ISLND STILLWELL AV via FLATLANDS AV,40.576973,-73.9814,NYCT_4932,40.593723,-73.994562,CROPSEY AV/BAY 38 ST,approaching,102,2017-08-01 00:01:27,24:09:19
2017-08-01 00:00:51,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_6597,40.592202,-73.992909,CROPSEY AV/25 AV,at stop,5,2017-08-01 00:01:27,23:56:31
2017-08-01 00:01:15,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_6828,40.651009,-73.890055,FLATLANDS AV/LOUISIANA AV,at stop,0,2017-08-01 00:01:27,24:00:01
2017-08-01 00:01:15,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_6828,40.651009,-73.890055,FLATLANDS AV/LOUISIANA AV,at stop,0,2017-08-01 00:01:27,23:58:28
2017-08-01 00:01:19,1,M1,MALCOLM X BL/W 146 ST,40.821056,-73.935829,E VILLAGE 8 ST via 5 AV,40.730282,-73.990532,NYCT_3902,40.73029,-73.990592,4 AV/E 9 ST,at stop,0,2017-08-01 00:01:27,23:30:00
2017-08-01 00:01:19,0,B15,MARCUS GARVEY BL/BROADWAY,40.699722,-73.941513,JFK AIRPORT,40.646908,-73.779564,NYCT_6614,40.699846,-73.941422,MARCUS GARVEY BL/BROADWAY,at stop,12,NA,24:00:00
2017-08-01 00:01:19,1,M14D,DELANCEY ST/COLUMBIA ST,40.716423,-73.980247,CHELSEA PIERS 11 AV CROSSTOWN,40.744415,-74.008148,NYCT_5281,40.726599,-73.976992,AV C/E 12 ST,approaching,98,2017-08-01 00:01:44,23:56:44
2017-08-01 00:00:56,1,S79-SBS,4 AV/86 ST,40.622658,-74.028343,SELECT BUS SI MALL via HYLAN,40.583351,-74.161812,NYCT_8288,40.562993,-74.169755,RICHMOND AV/YUKON AV,0.9 miles away,1450,2017-08-01 00:04:06,24:04:00
2017-08-01 00:01:18,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_4574,40.703327,-73.946459,BROADWAY/GERRY ST,approaching,146,2017-08-01 00:01:45,24:00:16
2017-08-01 00:01:02,0,Q4,TEARDROP/LAYOVER,40.701748,-73.802399,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727585,NYCT_8087,40.692829,-73.77432,LINDEN BL/175 PL,at stop,9,2017-08-01 00:01:27,23:53:17
2017-08-01 00:01:02,0,Q4,TEARDROP/LAYOVER,40.701748,-73.802399,CAMBRIA HTS 235 ST via LINDEN,40.690804,-73.727585,NYCT_8087,40.692829,-73.77432,LINDEN BL/175 PL,at stop,9,2017-08-01 00:01:27,23:57:17
2017-08-01 00:01:16,0,S53,RICHMOND TER/PARK AV,40.640045,-74.13063,BAY RIDGE 86 ST STA,40.622646,-74.028534,NYCT_7062,40.622619,-74.028423,4 AV/86 ST,approaching,39,NA,NA
2017-08-01 00:01:07,0,B68,STILLWELL TERMINAL BUS LOOP,40.577038,-73.981438,WINDSOR TERR PRTCHRD SQ vi C I AV,40.660854,-73.979393,NYCT_328,40.5876,-73.960372,CONEY ISLAND AV/AV Z,at stop,5,2017-08-01 00:01:27,23:57:20
2017-08-01 00:01:16,0,Q17,MERRICK BL/ARCHER AV,40.704906,-73.793304,FLUSHING MAIN ST STA,40.761745,-73.829529,NYCT_8415,40.712343,-73.785104,HILLSIDE AV/178 ST,at stop,11,2017-08-01 00:01:27,23:58:00
2017-08-01 00:01:20,1,S53,4 AV/86 ST,40.622311,-74.028687,PT RICHMOND,40.640297,-74.131332,NYCT_7056,40.610228,-74.092225,CLOVE RD/LITTLE CLOVE RD,< 1 stop away,569,2017-08-01 00:02:31,24:02:43
2017-08-01 00:00:54,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_4593,40.61258,-73.925829,FLATBUSH AV/AV T,< 1 stop away,186,2017-08-01 00:01:27,23:21:38
2017-08-01 00:00:56,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.826702,-73.955475,BRONX PK via 149 ST via SOUTHRN,40.861202,-73.880676,NYCT_5956,40.820598,-73.891842,SOUTHERN BL/HUNTS POINT AV,approaching,30,2017-08-01 00:01:27,23:56:00
2017-08-01 00:00:56,0,Bx19,RIVERBANK ST PK/CULTURAL CTR,40.826702,-73.955475,BRONX PK via 149 ST via SOUTHRN,40.861202,-73.880676,NYCT_5956,40.820598,-73.891842,SOUTHERN BL/HUNTS POINT AV,approaching,30,2017-08-01 00:01:27,23:55:00
2017-08-01 00:01:10,1,S48,ST GEORGE FERRY/S48 & S98,40.643475,-74.073555,ARLINGTON HOLLAND AV via FOREST,40.637627,-74.17115,NYCT_7014,40.643365,-74.0736,BAY ST/NICK LAPORTE PL,< 1 stop away,281,2017-08-01 00:01:53,24:01:08
2017-08-01 00:01:24,0,Q56,VAN SINDEREN AV/FULTON ST,40.678391,-73.903549,JAMAICA 170 ST,40.707561,-73.789856,NYCT_4825,40.703486,-73.799831,JAMAICA AV/160 ST,approaching,52,2017-08-01 00:01:39,23:40:08
2017-08-01 00:01:25,0,Q46,QUEENS BL/78 AV,40.715233,-73.832024,LK SUCCESS LIJ HOSP via UNION,40.754894,-73.706589,NYCT_6888,40.724489,-73.795496,UNION TP/173 ST,at stop,4,2017-08-01 00:01:27,24:03:29
2017-08-01 00:01:20,0,M55,STATE ST/WHITEHALL ST,40.702419,-74.013046,44 ST 6 AV,40.755985,-73.982994,NYCT_6742,40.733244,-73.999831,AV OF THE AMERICAS/W 10 ST,< 1 stop away,213,2017-08-01 00:02:12,24:01:18
2017-08-01 00:01:12,0,B49,ORIENTAL BL/MACKENZIE ST,40.57814,-73.939796,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680645,-73.955711,NYCT_4607,40.637465,-73.956026,FOSTER AV/FLATBUSH AV,< 1 stop away,311,2017-08-01 00:02:46,23:55:00
2017-08-01 00:00:56,0,Bx12,BROADWAY/ISHAM ST,40.868076,-73.919807,BAY PLAZA via FORDHAM RD via PELHAM PKY,40.866043,-73.826721,NYCT_5756,40.857003,-73.858955,PELHAM PKWY/WILLIAMSBRIDGE RD,< 1 stop away,219,2017-08-01 00:01:32,23:57:24
2017-08-01 00:01:09,1,X17,E 57 ST/3 AV,40.760429,-73.967674,ARDEN HTS HUGENOT AV via NJ via DRMGOOLE,40.543644,-74.196716,NYCT_2569,40.607724,-74.142643,richmond av/sumner av,< 1 stop away,487,2017-08-01 00:01:28,24:00:44
2017-08-01 00:01:03,0,B41,E 70 ST/VETERANS AV,40.619934,-73.908707,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.990784,NYCT_7364,40.69489,-73.990703,TILLARY ST/CADMAN PZ W,approaching,57,2017-08-01 00:01:27,23:58:00
2017-08-01 00:00:54,1,B24,GREENPOINT AV/MANHATTAN AV,40.730103,-73.954445,WILLIAMSBURG BRIDGE PLZ,40.709282,-73.959717,NYCT_4427,40.732363,-73.943793,GREENPOINT AV/REVIEW AV,< 1 stop away,582,2017-08-01 00:02:03,23:45:27
2017-08-01 00:00:56,0,B6,HARWAY AV/BAY 37 ST,40.59351,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_5117,40.634495,-73.939764,GLENWOOD RD/E 38 ST,at stop,4,2017-08-01 00:01:27,23:57:34
2017-08-01 00:00:59,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,KINGS PLAZA via FLATBSH,40.609211,-73.921516,NYCT_4625,40.609386,-73.922219,Flatbush Av/Av U,< 1 stop away,338,2017-08-01 00:02:17,23:49:00
2017-08-01 00:00:57,0,M5,6 AV/W 31 ST,40.748043,-73.98896,WASHINGTON HEIGHTS  GW BRIDGE,40.848263,-73.937454,NYCT_6631,40.81099,-73.964184,RIVERSIDE DR/W 122 ST,< 1 stop away,249,2017-08-01 00:01:30,23:53:51
2017-08-01 00:00:57,0,Bx7,ST NICHOLAS AV/W 167 ST,40.840931,-73.939499,RIVERDALE 263 ST,40.912376,-73.902534,NYCT_4136,40.891129,-73.907972,HENRY HUDSON PKY E/W 246 ST,< 1 stop away,315,2017-08-01 00:01:45,23:59:00
2017-08-01 00:00:57,0,Bx7,ST NICHOLAS AV/W 167 ST,40.840931,-73.939499,RIVERDALE 263 ST,40.912376,-73.902534,NYCT_4136,40.891129,-73.907972,HENRY HUDSON PKY E/W 246 ST,< 1 stop away,315,2017-08-01 00:01:45,24:02:00
2017-08-01 00:01:02,0,Q2,165 ST/TERMINAL,40.707832,-73.795425,BELMONT PK 225 ST,40.711597,-73.729149,NYCT_6886,40.71194,-73.73052,HEMPSTEAD AV/CROSS ISLAND PKY,< 1 stop away,159,2017-08-01 00:01:44,24:01:00
2017-08-01 00:01:03,0,Q5,TEARDROP/LAYOVER,40.701748,-73.802399,ROSEDALE LIRR STA via MERRICK,40.666012,-73.735939,NYCT_8097,40.680109,-73.753776,MERRICK BL/SPRINGFIELD BL,at stop,8,2017-08-01 00:01:27,23:58:00
2017-08-01 00:01:20,1,S74,ST GEORGE FERRY/S74 & S84,40.643185,-74.073814,BRICKTOWN MALL,40.53006,-74.226654,NYCT_8154,40.531464,-74.239129,BRICKTOWN SHOPPING CENTER,1.1 miles away,1699,2017-08-01 00:13:10,24:00:00
2017-08-01 00:01:04,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.012482,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5828,40.719996,-73.989845,ALLEN ST/STANTON ST,< 1 stop away,227,2017-08-01 00:02:08,23:58:04
2017-08-01 00:01:02,0,B35,39 ST/1 AV,40.656456,-74.012245,BROWNSVILLE M GASTON BL via CHURCH,40.656345,-73.907188,NYCT_419,40.650589,-73.954335,CHURCH AV/ROGERS AV,< 1 stop away,197,2017-08-01 00:02:11,23:59:47
2017-08-01 00:01:12,1,M42,E 41 ST/1 AV,40.748047,-73.969887,42 ST PIER CROSSTOWN,40.76255,-74.000969,NYCT_3938,40.76253,-74.000943,12 AV/42 ST,approaching,59,NA,NA
